name,referencePath,policyType,category,displayName,description,groupNames,policySets,allowedEffects,devEffect,devParameters,prodEffect,prodParameters
423dd1ba-798e-40e4-9c4d-b6902674b423,,BuiltIn,Kubernetes,Kubernetes clusters should disable automounting API credentials,"Disable automounting API credentials to prevent a potentially compromised Pod resource to run API commands against Kubernetes clusters. For more information, see https://aka.ms/kubepolicydoc.",Azure_Security_Benchmark_v3.0_PV-2,MCSB: Audit (default: KubernetesClustersShouldDisableAutomountingAPICredentialsMonitoringEffect),"parameter: Deny,Audit,Disabled",Audit,"{""KubernetesClustersShouldDisableAutomountingAPICredentialsMonitoringLabelSelector"":{},""KubernetesClustersShouldDisableAutomountingAPICredentialsMonitoringNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""]}",Audit,"{""KubernetesClustersShouldDisableAutomountingAPICredentialsMonitoringLabelSelector"":{},""KubernetesClustersShouldDisableAutomountingAPICredentialsMonitoringNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""]}"
1c6e92c9-99f0-4e55-9cf2-0c234dc48f99,,BuiltIn,Kubernetes,Kubernetes clusters should not allow container privilege escalation,"Do not allow containers to run with privilege escalation to root in a Kubernetes cluster. This recommendation is part of CIS 5.2.5 which is intended to improve the security of your Kubernetes environments. This policy is generally available for Kubernetes Service (AKS), and preview for Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.",Azure_Security_Benchmark_v3.0_PV-2,MCSB: Audit (default: NoPrivilegeEscalationInKubernetesClusterEffect),"parameter: Deny,Audit,Disabled",Audit,"{""NoPrivilegeEscalationInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""NoPrivilegeEscalationInKubernetesClusterLabelSelector"":{}}",Audit,"{""NoPrivilegeEscalationInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""NoPrivilegeEscalationInKubernetesClusterLabelSelector"":{}}"
d2e7ea85-6b44-4317-a0be-1b951587f626,,BuiltIn,Kubernetes,Kubernetes clusters should not grant CAP_SYS_ADMIN security capabilities,"To reduce the attack surface of your containers, restrict CAP_SYS_ADMIN Linux capabilities. For more information, see https://aka.ms/kubepolicydoc.",Azure_Security_Benchmark_v3.0_PV-2,MCSB: Audit (default: KubernetesClustersShouldNotGrantCAPSYSADMINSecurityCapabilitiesMonitoringEffect),"parameter: Deny,Audit,Disabled",Audit,"{""KubernetesClustersShouldNotGrantCAPSYSADMINSecurityCapabilitiesMonitoringLabelSelector"":{},""KubernetesClustersShouldNotGrantCAPSYSADMINSecurityCapabilitiesMonitoringNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""]}",Audit,"{""KubernetesClustersShouldNotGrantCAPSYSADMINSecurityCapabilitiesMonitoringLabelSelector"":{},""KubernetesClustersShouldNotGrantCAPSYSADMINSecurityCapabilitiesMonitoringNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""]}"
9f061a12-e40d-4183-a00e-171812443373,,BuiltIn,Kubernetes,Kubernetes clusters should not use the default namespace,"Prevent usage of the default namespace in Kubernetes clusters to protect against unauthorized access for ConfigMap, Pod, Secret, Service, and ServiceAccount resource types. For more information, see https://aka.ms/kubepolicydoc.",Azure_Security_Benchmark_v3.0_PV-2,MCSB: Audit (default: KubernetesClustersShouldNotUseTheDefaultNamespaceMonitoringEffect),"parameter: Deny,Audit,Disabled",Audit,"{""KubernetesClustersShouldNotUseTheDefaultNamespaceMonitoringLabelSelector"":{}}",Audit,"{""KubernetesClustersShouldNotUseTheDefaultNamespaceMonitoringLabelSelector"":{}}"
245fc9df-fa96-4414-9a0b-3738c2f7341c,,BuiltIn,Kubernetes,Resource logs in Azure Kubernetes Service should be enabled,Azure Kubernetes Service's resource logs can help recreate activity trails when investigating security incidents. Enable it to make sure the logs will exist when needed,Azure_Security_Benchmark_v3.0_LT-3,MCSB: AuditIfNotExists (default: diagnosticsLogsInKubernetesMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,"{""diagnosticsLogsInKubernetesRetentionDays"":""1""}",AuditIfNotExists,"{""diagnosticsLogsInKubernetesRetentionDays"":""1""}"
34f95f76-5386-4de7-b824-0d8478470c9d,,BuiltIn,Logic Apps,Resource logs in Logic Apps should be enabled,Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised,Azure_Security_Benchmark_v3.0_LT-3,MCSB: AuditIfNotExists (default: diagnosticsLogsInLogicAppsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,"{""diagnosticsLogsInLogicAppsRetentionDays"":""1""}",AuditIfNotExists,"{""diagnosticsLogsInLogicAppsRetentionDays"":""1""}"
f110a506-2dcb-422e-bcea-d533fc8c35e2,,BuiltIn,Machine Learning,Azure Machine Learning compute instances should be recreated to get the latest software updates,"Ensure Azure Machine Learning compute instances run on the latest available operating system. Security is improved and vulnerabilities reduced by running with the latest security patches. For more information, visit https://aka.ms/azureml-ci-updates/.",Azure_Security_Benchmark_v3.0_PV-2,MCSB: Audit (Policy Default),"override: Audit,Disabled",Audit,,Audit,
7804b5c7-01dc-4723-969b-ae300cc07ff1,,BuiltIn,Machine Learning,Azure Machine Learning Computes should be in a virtual network,"Azure Virtual Networks provide enhanced security and isolation for your Azure Machine Learning Compute Clusters and Instances, as well as subnets, access control policies, and other features to further restrict access. When a compute is configured with a virtual network, it is not publicly addressable and can only be accessed from virtual machines and applications within the virtual network.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (Policy Default),"override: Audit,Disabled",Audit,,Audit,
e96a9a5f-07ca-471b-9bc5-6a0f33cbd68f,,BuiltIn,Machine Learning,Azure Machine Learning Computes should have local authentication methods disabled,Disabling local authentication methods improves security by ensuring that Machine Learning Computes require Azure Active Directory identities exclusively for authentication. Learn more at: https://aka.ms/azure-ml-aad-policy.,Azure_Security_Benchmark_v3.0_IM-1,MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
ba769a63-b8cc-4b2d-abf6-ac33c7204be8,,BuiltIn,Machine Learning,Azure Machine Learning workspaces should be encrypted with a customer-managed key,"Manage encryption at rest of Azure Machine Learning workspace data with customer-managed keys. By default, customer data is encrypted with service-managed keys, but customer-managed keys are commonly required to meet regulatory compliance standards. Customer-managed keys enable the data to be encrypted with an Azure Key Vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management. Learn more at https://aka.ms/azureml-workspaces-cmk.",Azure_Security_Benchmark_v3.0_DP-5,MCSB: Disabled (default: azureMachineLearningWorkspacesShouldBeEncryptedWithACustomerManagedKeyMonitoringEffect),"parameter: Deny,Audit,Disabled",Disabled,,Disabled,
438c38d2-3772-465a-a9cc-7a6666a275ce,,BuiltIn,Machine Learning,Azure Machine Learning Workspaces should disable public network access,Disabling public network access improves security by ensuring that the Machine Learning Workspaces aren't exposed on the public internet. You can control exposure of your workspaces by creating private endpoints instead. Learn more at: https://learn.microsoft.com/azure/machine-learning/how-to-configure-private-link?view=azureml-api-2&tabs=azure-portal.,Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
45e05259-1eb5-4f70-9574-baf73e9d219b,,BuiltIn,Machine Learning,Azure Machine Learning workspaces should use private link,"Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to Azure Machine Learning workspaces, data leakage risks are reduced. Learn more about private links at: https://docs.microsoft.com/azure/machine-learning/how-to-configure-private-link.",Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (default: azureMachineLearningWorkspacesShouldUsePrivateLinkMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
afe0c3be-ba3b-4544-ba52-0c99672a8ad6,,BuiltIn,Machine Learning,Resource logs in Azure Machine Learning Workspaces should be enabled,Resource logs enable recreating activity trails to use for investigation purposes when a security incident occurs or when your network is compromised.,Azure_Security_Benchmark_v3.0_LT-3,MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
842c54e8-c2f9-4d79-ae8d-38d8b8019373,,BuiltIn,Monitoring,[Preview]: Log Analytics extension should be installed on your Linux Azure Arc machines,This policy audits Linux Azure Arc machines if the Log Analytics extension is not installed.,Azure_Security_Benchmark_v3.0_LT-5,MCSB: AuditIfNotExists (default: ArcLinuxMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
d69b1763-b96d-40b8-a2d9-ca31e9fd0d3e,,BuiltIn,Monitoring,[Preview]: Log Analytics extension should be installed on your Windows Azure Arc machines,This policy audits Windows Azure Arc machines if the Log Analytics extension is not installed.,Azure_Security_Benchmark_v3.0_LT-5,MCSB: Disabled (default: ArcWindowsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",Disabled,,Disabled,
04c4380f-3fae-46e8-96c9-30193528f602,,BuiltIn,Monitoring,[Preview]: Network traffic data collection agent should be installed on Linux virtual machines,"Security Center uses the Microsoft Dependency agent to collect network traffic data from your Azure virtual machines to enable advanced network protection features such as traffic visualization on the network map, network hardening recommendations and specific network threats.",Azure_Security_Benchmark_v3.0_LT-4,MCSB: AuditIfNotExists (default: ASCDependencyAgentAuditLinuxEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
2f2ee1de-44aa-4762-b6bd-0893fc3f306d,,BuiltIn,Monitoring,[Preview]: Network traffic data collection agent should be installed on Windows virtual machines,"Security Center uses the Microsoft Dependency agent to collect network traffic data from your Azure virtual machines to enable advanced network protection features such as traffic visualization on the network map, network hardening recommendations and specific network threats.",Azure_Security_Benchmark_v3.0_LT-4,MCSB: AuditIfNotExists (default: ASCDependencyAgentAuditWindowsEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
fc5e4038-4584-4632-8c85-c0448d374b2c,,BuiltIn,Network,[Preview]: All Internet traffic should be routed via your deployed Azure Firewall,Azure Security Center has identified that some of your subnets aren't protected with a next generation firewall. Protect your subnets from potential threats by restricting access to them with Azure Firewall or a supported next generation firewall,Azure_Security_Benchmark_v3.0_NS-3,MCSB: AuditIfNotExists (default: AzureFirewallEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
055aa869-bc98-4af8-bafc-23f1ab6ffe2c,,BuiltIn,Network,Azure Web Application Firewall should be enabled for Azure Front Door entry-points,"Deploy Azure Web Application Firewall (WAF) in front of public facing web applications for additional inspection of incoming traffic. Web Application Firewall (WAF) provides centralized protection of your web applications from common exploits and vulnerabilities such as SQL injections, Cross-Site Scripting, local and remote file executions. You can also restrict access to your web applications by countries, IP address ranges, and other http(s) parameters via custom rules.",Azure_Security_Benchmark_v3.0_NS-6,MCSB: Audit (default: webApplicationFirewallShouldBeEnabledForAzureFrontDoorServiceServiceMonitoringEffect),"parameter: Deny,Audit,Disabled",Audit,,Audit,
b6e2945c-0b7b-40f5-9233-7a5323b5cdc6,,BuiltIn,Network,Network Watcher should be enabled,"Network Watcher is a regional service that enables you to monitor and diagnose conditions at a network scenario level in, to, and from Azure. Scenario level monitoring enables you to diagnose problems at an end to end network level view. It is required to have a network watcher resource group to be created in every region where a virtual network is present. An alert is enabled if a network watcher resource group is not available in a particular region.",Azure_Security_Benchmark_v3.0_IR-4,MCSB: AuditIfNotExists (default: networkWatcherShouldBeEnabledMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,"{""networkWatcherShouldBeEnabledResourceGroupName"":""NetworkWatcherRG""}",AuditIfNotExists,"{""networkWatcherShouldBeEnabledResourceGroupName"":""NetworkWatcherRG""}"
21a6bc25-125e-4d13-b82d-2e19b7208ab7,,BuiltIn,Network,VPN gateways should use only Azure Active Directory (Azure AD) authentication for point-to-site users,Disabling local authentication methods improves security by ensuring that VPN Gateways use only Azure Active Directory identities for authentication. Learn more about Azure AD authentication at https://docs.microsoft.com/azure/vpn-gateway/openvpn-azure-ad-tenant,Azure_Security_Benchmark_v3.0_IM-1,MCSB: Audit (Policy Default),"override: Deny,Audit,Disabled",Audit,,Audit,
564feb30-bf6a-4854-b4bb-0d2d2d1e6c66,,BuiltIn,Network,Web Application Firewall (WAF) should be enabled for Application Gateway,"Deploy Azure Web Application Firewall (WAF) in front of public facing web applications for additional inspection of incoming traffic. Web Application Firewall (WAF) provides centralized protection of your web applications from common exploits and vulnerabilities such as SQL injections, Cross-Site Scripting, local and remote file executions. You can also restrict access to your web applications by countries, IP address ranges, and other http(s) parameters via custom rules.",Azure_Security_Benchmark_v3.0_NS-6,MCSB: Audit (default: webApplicationFirewallShouldBeEnabledForApplicationGatewayMonitoringEffect),"parameter: Deny,Audit,Disabled",Audit,,Audit,
b4330a05-a843-4bc8-bf9a-cacce50c67f4,,BuiltIn,Search,Resource logs in Search services should be enabled,Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised,Azure_Security_Benchmark_v3.0_LT-3,MCSB: AuditIfNotExists (default: diagnosticsLogsInSearchServiceMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,"{""diagnosticsLogsInSearchServiceRetentionDays"":""1""}",AuditIfNotExists,"{""diagnosticsLogsInSearchServiceRetentionDays"":""1""}"
672fe5a1-2fcd-42d7-b85d-902b6e28c6ff,,BuiltIn,Security Center,[Preview]: Guest Attestation extension should be installed on supported Linux virtual machines,"Install Guest Attestation extension on supported Linux virtual machines to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation. This assessment applies to Trusted Launch and Confidential Linux virtual machines.",Azure_Security_Benchmark_v3.0_PV-4,MCSB: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedLinuxVirtualMachinesMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
a21f8c92-9e22-4f09-b759-50500d1d2dda,,BuiltIn,Security Center,[Preview]: Guest Attestation extension should be installed on supported Linux virtual machines scale sets,"Install Guest Attestation extension on supported Linux virtual machines scale sets to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation.  This assessment applies to Trusted Launch and Confidential Linux virtual machine scale sets.",Azure_Security_Benchmark_v3.0_PV-4,MCSB: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedLinuxVirtualMachinesScaleSetsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
1cb4d9c2-f88f-4069-bee0-dba239a57b09,,BuiltIn,Security Center,[Preview]: Guest Attestation extension should be installed on supported Windows virtual machines,"Install Guest Attestation extension on supported virtual machines to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation. This assessment applies to Trusted Launch and Confidential Windows virtual machines.",Azure_Security_Benchmark_v3.0_PV-4,MCSB: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedWindowsVirtualMachinesMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
f655e522-adff-494d-95c2-52d4f6d56a42,,BuiltIn,Security Center,[Preview]: Guest Attestation extension should be installed on supported Windows virtual machines scale sets,"Install Guest Attestation extension on supported virtual machines scale sets to allow Azure Security Center to proactively attest and monitor the boot integrity. Once installed, boot integrity will be attested via Remote Attestation. This assessment applies to Trusted Launch and Confidential Windows virtual machine scale sets.",Azure_Security_Benchmark_v3.0_PV-4,MCSB: AuditIfNotExists (default: GuestAttestationExtensionShouldBeInstalledOnSupportedWindowsVirtualMachinesScaleSetsMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
13a6c84f-49a5-410a-b5df-5b880c3fe009,,BuiltIn,Security Center,[Preview]: Linux virtual machines should use only signed and trusted boot components,"All OS boot components (boot loader, kernel, kernel drivers) must be signed by trusted publishers. Defender for Cloud has identified untrusted OS boot components on one or more of your Linux machines. To protect your machines from potentially malicious components, add them to your allow list or remove the identified components.",Azure_Security_Benchmark_v3.0_PV-4,MCSB: AuditIfNotExists (default: LinuxVirtualMachineShouldUseSignedAndTrustedBootComponentEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
97566dd7-78ae-4997-8b36-1c7bfe0d8121,,BuiltIn,Security Center,[Preview]: Secure Boot should be enabled on supported Windows virtual machines,"Enable Secure Boot on supported Windows virtual machines to mitigate against malicious and unauthorized changes to the boot chain. Once enabled, only trusted bootloaders, kernel and kernel drivers will be allowed to run. This assessment applies to Trusted Launch and Confidential Windows virtual machines.",Azure_Security_Benchmark_v3.0_PV-4,MCSB: Audit (default: SecureBootShouldBeEnabledOnSupportedWindowsVirtualMachinesMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
1c30f9cd-b84c-49cc-aa2c-9288447cc3b3,,BuiltIn,Security Center,[Preview]: vTPM should be enabled on supported virtual machines,"Enable virtual TPM device on supported virtual machines to facilitate Measured Boot and other OS security features that require a TPM. Once enabled, vTPM can be used to attest boot integrity. This assessment only applies to trusted launch enabled virtual machines.",Azure_Security_Benchmark_v3.0_PV-4,MCSB: Audit (default: VtpmShouldBeEnabledOnSupportedVirtualMachinesMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
4f11b553-d42e-4e3a-89be-32ca364cad4c,,BuiltIn,Security Center,A maximum of 3 owners should be designated for your subscription,It is recommended to designate up to 3 subscription owners in order to reduce the potential for breach by a compromised owner.,Azure_Security_Benchmark_v3.0_PA-1,MCSB: AuditIfNotExists (default: identityDesignateLessThanOwnersMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
501541f7-f7e7-4cd6-868c-4190fdad3ac9,,BuiltIn,Security Center,A vulnerability assessment solution should be enabled on your virtual machines,"Audits virtual machines to detect whether they are running a supported vulnerability assessment solution. A core component of every cyber risk and security program is the identification and analysis of vulnerabilities. Azure Security Center's standard pricing tier includes vulnerability scanning for your virtual machines at no extra cost. Additionally, Security Center can automatically deploy this tool for you.",Azure_Security_Benchmark_v3.0_PV-5,MCSB: AuditIfNotExists (default: serverVulnerabilityAssessmentEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
9daedab3-fb2d-461e-b861-71790eead4f6,,BuiltIn,Security Center,All network ports should be restricted on network security groups associated to your virtual machine,Azure Security Center has identified some of your network security groups' inbound rules to be too permissive. Inbound rules should not allow access from 'Any' or 'Internet' ranges. This can potentially enable attackers to target your resources.,Azure_Security_Benchmark_v3.0_NS-1,MCSB: AuditIfNotExists (default: nextGenerationFirewallMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
8ac833bd-f505-48d5-887e-c993a1d3eea0,,BuiltIn,Security Center,API endpoints in Azure API Management should be authenticated,API endpoints published within Azure API Management should enforce authentication to help minimize security risk. Authentication mechanisms are sometimes implemented incorrectly or are missing. This allows attackers to exploit implementation flaws and to access data. Learn More about the OWASP API Threat for Broken User Authentication here: https://learn.microsoft.com/azure/api-management/mitigate-owasp-api-threats#broken-user-authentication,Azure_Security_Benchmark_v3.0_IM-4,MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
c8acafaf-3d23-44d1-9624-978ef0f8652c,,BuiltIn,Security Center,API endpoints that are unused should be disabled and removed from the Azure API Management service,"As a security best practice, API endpoints that haven't received traffic for 30 days are considered unused and should be removed from the Azure API Management service. Keeping unused API endpoints may pose a security risk to your organization. These may be APIs that should have been deprecated from the Azure API Management service but may have been accidentally left active. Such APIs typically do not receive the most up to date security coverage.",Azure_Security_Benchmark_v3.0_AM-3,MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
0e246bcf-5f6f-4f87-bc6f-775d4712c7ea,,BuiltIn,Security Center,Authorized IP ranges should be defined on Kubernetes Services,Restrict access to the Kubernetes Service Management API by granting API access only to IP addresses in specific ranges. It is recommended to limit access to authorized IP ranges to ensure that only applications from allowed networks can access the cluster.,Azure_Security_Benchmark_v3.0_NS-2,MCSB: Audit (default: kubernetesServiceAuthorizedIPRangesEnabledMonitoringEffect),"parameter: Audit,Disabled",Audit,,Audit,
a7aca53f-2ed4-4466-a25e-0b45ade68efd,,BuiltIn,Security Center,Azure DDoS Protection should be enabled,DDoS protection should be enabled for all virtual networks with a subnet that is part of an application gateway with a public IP.,Azure_Security_Benchmark_v3.0_NS-5,MCSB: AuditIfNotExists (default: vnetEnableDDoSProtectionMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
2913021d-f2fd-4f3d-b958-22354e2bdbcb,,BuiltIn,Security Center,Azure Defender for App Service should be enabled,"Azure Defender for App Service leverages the scale of the cloud, and the visibility that Azure has as a cloud provider, to monitor for common web app attacks.","Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (default: appServicesAdvancedThreatProtectionMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
7fe3b40f-802b-4cdd-8bd4-fd799c948cc2,,BuiltIn,Security Center,Azure Defender for Azure SQL Database servers should be enabled,"Azure Defender for SQL provides functionality for surfacing and mitigating potential database vulnerabilities, detecting anomalous activities that could indicate threats to SQL databases, and discovering and classifying sensitive data.","Azure_Security_Benchmark_v3.0_DP-2,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (default: sqlServersAdvancedDataSecurityMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
0e6763cc-5078-4e64-889d-ff4d9a839047,,BuiltIn,Security Center,Azure Defender for Key Vault should be enabled,Azure Defender for Key Vault provides an additional layer of protection and security intelligence by detecting unusual and potentially harmful attempts to access or exploit key vault accounts.,"Azure_Security_Benchmark_v3.0_DP-8,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (default: keyVaultsAdvancedDataSecurityMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
0a9fbe0d-c5c4-4da8-87d8-f4fd77338835,,BuiltIn,Security Center,Azure Defender for open-source relational databases should be enabled,Azure Defender for open-source relational databases detects anomalous activities indicating unusual and potentially harmful attempts to access or exploit databases. Learn more about the capabilities of Azure Defender for open-source relational databases at https://aka.ms/AzDforOpenSourceDBsDocu. Important: Enabling this plan will result in charges for protecting your open-source relational databases. Learn about the pricing on Security Center's pricing page: https://aka.ms/pricing-security-center,"Azure_Security_Benchmark_v3.0_DP-2,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (default: AzureDefenderForOpenSourceRelationalDatabasesShouldBeEnabledMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
c3d20c29-b36d-48fe-808b-99a87530ad99,,BuiltIn,Security Center,Azure Defender for Resource Manager should be enabled,Azure Defender for Resource Manager automatically monitors the resource management operations in your organization. Azure Defender detects threats and alerts you about suspicious activity. Learn more about the capabilities of Azure Defender for Resource Manager at https://aka.ms/defender-for-resource-manager . Enabling this Azure Defender plan results in charges. Learn about the pricing details per region on Security Center's pricing page: https://aka.ms/pricing-security-center .,"Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (default: AzureDefenderForResourceManagerShouldBeEnabledMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
4da35fc9-c9e7-4960-aec9-797fe7d9051d,,BuiltIn,Security Center,Azure Defender for servers should be enabled,Azure Defender for servers provides real-time threat protection for server workloads and generates hardening recommendations as well as alerts about suspicious activities.,"Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_ES-1,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (default: virtualMachinesAdvancedThreatProtectionMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
6581d072-105e-4418-827f-bd446d56421b,,BuiltIn,Security Center,Azure Defender for SQL servers on machines should be enabled,"Azure Defender for SQL provides functionality for surfacing and mitigating potential database vulnerabilities, detecting anomalous activities that could indicate threats to SQL databases, and discovering and classifying sensitive data.","Azure_Security_Benchmark_v3.0_DP-2,Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (default: sqlServersVirtualMachinesAdvancedDataSecurityMonitoringEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
3bc8a0d5-38e0-4a3d-a657-2cb64468fc34,,BuiltIn,Security Center,Azure Defender for SQL should be enabled for unprotected MySQL flexible servers,Audit MySQL flexible servers without Advanced Data Security,"Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
d38668f5-d155-42c7-ab3d-9b57b50f8fbf,,BuiltIn,Security Center,Azure Defender for SQL should be enabled for unprotected PostgreSQL flexible servers,Audit PostgreSQL flexible servers without Advanced Data Security,"Azure_Security_Benchmark_v3.0_LT-1,Azure_Security_Benchmark_v3.0_LT-2,Azure_Security_Benchmark_v3.0_IR-3,Azure_Security_Benchmark_v3.0_IR-5",MCSB: AuditIfNotExists (Policy Default),"override: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
090c7b07-b4ed-4561-ad20-e9075f3ccaff,,BuiltIn,Security Center,Azure registry container images should have vulnerabilities resolved (powered by Microsoft Defender Vulnerability Management),"Container image vulnerability assessment scans your registry for commonly known vulnerabilities (CVEs) and provides a detailed vulnerability report for each image. Resolving vulnerabilities can greatly improve your security posture, ensuring images are safe to use prior to deployment.","Azure_Security_Benchmark_v3.0_PV-6,Azure_Security_Benchmark_v3.0_DS-6",MCSB: AuditIfNotExists (default: azureContainerRegistryVulnerabilityAssessmentEffect),"parameter: AuditIfNotExists,Disabled",AuditIfNotExists,,AuditIfNotExists,
